record_id,zip_code,year,quarter,foreclosure_notices,ev_registrations,sewer_overflow_incidents
21224_2025_Q1,21224,2025,1,193,2161,11
21224_2025_Q2,21224,2025,2,150,2284,5
21224_2025_Q3,21224,2025,3,180,2483,7
21224_2025_Q4,21224,2025,4,181,2561,9
21225_2023_Q1,21225,2023,1,100,150,0
21225_2023_Q2,21225,2023,2,110,169,0
21225_2023_Q3,21225,2023,3,118,201,2
21225_2023_Q4,21225,2023,4,132,221,4
21225_2024_Q1,21225,2024,1,124,251,0
21225_2024_Q2,21225,2024,2,147,284,3
21225_2024_Q3,21225,2024,3,168,337,0
21225_2024_Q4,21225,2024,4,159,366,1
21225_2025_Q1,21225,2025,1,171,421,0
21225_2025_Q2,21225,2025,2,144,479,2
21225_2025_Q3,21225,2025,3,186,542,0
21225_2025_Q4,21225,2025,4,145,597,0
21226_2023_Q1,21226,2023,1,22,82,0
21226_2023_Q2,21226,2023,2,24,109,3
21226_2023_Q3,21226,2023,3,27,122,1
21226_2023_Q4,21226,2023,4,34,144,6
21226_2024_Q1,21226,2024,1,32,143,10
21226_2024_Q2,21226,2024,2,32,156,6
21226_2024_Q3,21226,2024,3,37,182,2
21226_2024_Q4,21226,2024,4,22,190,4
21226_2025_Q1,21226,2025,1,47,206,6
21226_2025_Q2,21226,2025,2,47,216,15
21226_2025_Q3,21226,2025,3,29,218,6
21226_2025_Q4,21226,2025,4,23,216,8
21227_2023_Q1,21227,2023,1,117,384,0
21227_2023_Q2,21227,2023,2,113,408,0
21227_2023_Q3,21227,2023,3,85,478,1
21227_2023_Q4,21227,2023,4,101,520,3
21227_2024_Q1,21227,2024,1,125,560,2
21227_2024_Q2,21227,2024,2,90,629,1
21227_2024_Q3,21227,2024,3,119,711,0
21227_2024_Q4,21227,2024,4,134,771,7
21227_2025_Q1,21227,2025,1,142,793,3
21227_2025_Q2,21227,2025,2,125,842,1
21227_2025_Q3,21227,2025,3,107,886,1
21227_2025_Q4,21227,2025,4,137,934,0
21228_2023_Q1,21228,2023,1,101,1354,0
21228_2023_Q2,21228,2023,2,105,1521,0
21228_2023_Q3,21228,2023,3,75,1696,2
21228_2023_Q4,21228,2023,4,83,1862,2
21228_2024_Q1,21228,2024,1,108,1981,6
21228_2024_Q2,21228,2024,2,102,2097,9
21228_2024_Q3,21228,2024,3,123,2294,3
21228_2024_Q4,21228,2024,4,126,2505,3
21228_2025_Q1,21228,2025,1,101,2648,2
21228_2025_Q2,21228,2025,2,104,2787,4
21228_2025_Q3,21228,2025,3,127,2950,2
21228_2025_Q4,21228,2025,4,130,2995,2
21229_2023_Q1,21229,2023,1,261,333,2
21229_2023_Q2,21229,2023,2,214,377,4
21229_2023_Q3,21229,2023,3,257,405,2
21229_2023_Q4,21229,2023,4,230,455,5
21229_2024_Q1,21229,2024,1,271,503,8
21229_2024_Q2,21229,2024,2,273,579,6
21229_2024_Q3,21229,2024,3,347,702,4
21229_2024_Q4,21229,2024,4,337,810,9
21229_2025_Q1,21229,2025,1,341,884,11
21229_2025_Q2,21229,2025,2,305,936,5
21229_2025_Q3,21229,2025,3,366,1005,3
21229_2025_Q4,21229,2025,4,402,1044,6
21230_2023_Q1,21230,2023,1,124,1345,2
21230_2023_Q2,21230,2023,2,97,1513,2
21230_2023_Q3,21230,2023,3,104,1662,1
21230_2023_Q4,21230,2023,4,81,1811,4
21230_2024_Q1,21230,2024,1,109,1951,1
21230_2024_Q2,21230,2024,2,114,2096,1
21230_2024_Q3,21230,2024,3,131,2270,4
21230_2024_Q4,21230,2024,4,117,2396,7
21230_2025_Q1,21230,2025,1,128,2501,5
21230_2025_Q2,21230,2025,2,115,2599,8
21230_2025_Q3,21230,2025,3,157,2693,6
21230_2025_Q4,21230,2025,4,121,2778,6
21231_2023_Q1,21231,2023,1,27,557,0
21231_2023_Q2,21231,2023,2,22,602,0
21231_2023_Q3,21231,2023,3,26,653,0
21231_2023_Q4,21231,2023,4,24,703,0
21231_2024_Q1,21231,2024,1,26,765,0
21231_2024_Q2,21231,2024,2,27,799,0
21231_2024_Q3,21231,2024,3,24,893,0
21231_2024_Q4,21231,2024,4,20,925,2
21231_2025_Q1,21231,2025,1,38,982,1
21231_2025_Q2,21231,2025,2,32,1018,6
21231_2025_Q3,21231,2025,3,45,1023,0
21231_2025_Q4,21231,2025,4,44,1050,2
21233_2023_Q1,21233,2023,1,0,0,0
21233_2023_Q2,21233,2023,2,0,0,0
21233_2023_Q3,21233,2023,3,0,0,0
21233_2023_Q4,21233,2023,4,0,0,0
21233_2024_Q1,21233,2024,1,0,0,0
21233_2024_Q2,21233,2024,2,0,0,0
21233_2024_Q3,21233,2024,3,0,0,0
21233_2024_Q4,21233,2024,4,0,0,0
21233_2025_Q1,21233,2025,1,0,0,0
21233_2025_Q2,21233,2025,2,0,0,0
21233_2025_Q3,21233,2025,3,0,0,0
21233_2025_Q4,21233,2025,4,0,0,0
21234_2023_Q1,21234,2023,1,221,822,0
21234_2023_Q2,21234,2023,2,181,905,1
21234_2023_Q3,21234,2023,3,219,1010,6
21234_2023_Q4,21234,2023,4,232,1087,4
21234_2024_Q1,21234,2024,1,261,1180,4
21234_2024_Q2,21234,2024,2,231,1309,1
21234_2024_Q3,21234,2024,3,252,1481,0
21234_2024_Q4,21234,2024,4,232,1594,1
21234_2025_Q1,21234,2025,1,266,1702,1
21234_2025_Q2,21234,2025,2,244,1777,5
21234_2025_Q3,21234,2025,3,291,1909,2
21234_2025_Q4,21234,2025,4,295,2031,3
21235_2023_Q1,21235,2023,1,0,3,0
21235_2023_Q2,21235,2023,2,0,3,0
21235_2023_Q3,21235,2023,3,0,3,0
21235_2023_Q4,21235,2023,4,0,3,0
21235_2024_Q1,21235,2024,1,0,3,0
21235_2024_Q2,21235,2024,2,0,3,0
21235_2024_Q3,21235,2024,3,0,3,0
21235_2024_Q4,21235,2024,4,0,3,0
21235_2025_Q1,21235,2025,1,0,3,0
21235_2025_Q2,21235,2025,2,0,3,0
21235_2025_Q3,21235,2025,3,0,3,0
21235_2025_Q4,21235,2025,4,0,3,0
21236_2023_Q1,21236,2023,1,98,472,0
21236_2023_Q2,21236,2023,2,83,531,3
21236_2023_Q3,21236,2023,3,108,585,3
21236_2023_Q4,21236,2023,4,87,643,0
21236_2024_Q1,21236,2024,1,121,675,3
21236_2024_Q2,21236,2024,2,99,803,2
21236_2024_Q3,21236,2024,3,133,903,4
21236_2024_Q4,21236,2024,4,108,1011,0
21236_2025_Q1,21236,2025,1,110,1074,1
21236_2025_Q2,21236,2025,2,103,1183,0
21236_2025_Q3,21236,2025,3,145,1280,1
21236_2025_Q4,21236,2025,4,141,1341,2
21237_2023_Q1,21237,2023,1,114,459,1
21237_2023_Q2,21237,2023,2,81,508,0
21237_2023_Q3,21237,2023,3,113,579,0
21237_2023_Q4,21237,2023,4,120,619,4
21237_2024_Q1,21237,2024,1,121,670,3
21237_2024_Q2,21237,2024,2,111,721,0
21237_2024_Q3,21237,2024,3,137,802,1
21237_2024_Q4,21237,2024,4,161,880,0
21237_2025_Q1,21237,2025,1,160,966,1
21237_2025_Q2,21237,2025,2,145,1049,4
21237_2025_Q3,21237,2025,3,176,1111,0
21237_2025_Q4,21237,2025,4,180,1162,0
21239_2023_Q1,21239,2023,1,179,197,1
21239_2023_Q2,21239,2023,2,161,221,0
21239_2023_Q3,21239,2023,3,172,238,0
21239_2023_Q4,21239,2023,4,168,262,0
21239_2024_Q1,21239,2024,1,158,290,0
21239_2024_Q2,21239,2024,2,169,331,0
21239_2024_Q3,21239,2024,3,216,378,0
21239_2024_Q4,21239,2024,4,210,411,1
21239_2025_Q1,21239,2025,1,200,464,4
21239_2025_Q2,21239,2025,2,201,507,3
21239_2025_Q3,21239,2025,3,242,530,1
21239_2025_Q4,21239,2025,4,225,537,2
21240_2023_Q1,21240,2023,1,0,2831,0
21240_2023_Q2,21240,2023,2,0,3082,0
21240_2023_Q3,21240,2023,3,0,3129,0
21240_2023_Q4,21240,2023,4,0,3098,0
21240_2024_Q1,21240,2024,1,0,2921,0
21240_2024_Q2,21240,2024,2,0,2544,0
21240_2024_Q3,21240,2024,3,0,2084,1
21240_2024_Q4,21240,2024,4,0,1811,1
21240_2025_Q1,21240,2025,1,0,1627,0
21240_2025_Q2,21240,2025,2,0,1938,0
21240_2025_Q3,21240,2025,3,0,2060,0
21240_2025_Q4,21240,2025,4,0,1878,1
21241_2023_Q1,21241,2023,1,0,0,0
21241_2023_Q2,21241,2023,2,0,0,0
21241_2023_Q3,21241,2023,3,0,0,0
21241_2023_Q4,21241,2023,4,0,0,0
21241_2024_Q1,21241,2024,1,0,0,0
21241_2024_Q2,21241,2024,2,0,0,0
21241_2024_Q3,21241,2024,3,0,0,0
21241_2024_Q4,21241,2024,4,0,0,0
21241_2025_Q1,21241,2025,1,1,0,0
21241_2025_Q2,21241,2025,2,0,0,0
21241_2025_Q3,21241,2025,3,0,0,0
21241_2025_Q4,21241,2025,4,0,0,0
21244_2023_Q1,21244,2023,1,152,440,0
21244_2023_Q2,21244,2023,2,110,529,3
21244_2023_Q3,21244,2023,3,118,604,3
21244_2023_Q4,21244,2023,4,143,718,0
21244_2024_Q1,21244,2024,1,149,827,0
21244_2024_Q2,21244,2024,2,126,943,2
21244_2024_Q3,21244,2024,3,182,1090,1
21244_2024_Q4,21244,2024,4,168,1231,0
21244_2025_Q1,21244,2025,1,165,1359,0
21244_2025_Q2,21244,2025,2,188,1461,2
21244_2025_Q3,21244,2025,3,178,1573,0
21244_2025_Q4,21244,2025,4,174,1635,1
21250_2023_Q1,21250,2023,1,0,30,0
21250_2023_Q2,21250,2023,2,0,33,0
21250_2023_Q3,21250,2023,3,0,39,0
21250_2023_Q4,21250,2023,4,0,37,0
21250_2024_Q1,21250,2024,1,0,41,0
21250_2024_Q2,21250,2024,2,0,45,0
21250_2024_Q3,21250,2024,3,0,54,0
21250_2024_Q4,21250,2024,4,0,51,0
21250_2025_Q1,21250,2025,1,0,54,0
21250_2025_Q2,21250,2025,2,0,54,0
21250_2025_Q3,21250,2025,3,0,54,0
21250_2025_Q4,21250,2025,4,0,56,0
21251_2023_Q1,21251,2023,1,0,0,0
21251_2023_Q2,21251,2023,2,0,0,0
21251_2023_Q3,21251,2023,3,0,0,0
21251_2023_Q4,21251,2023,4,0,0,1
21251_2024_Q1,21251,2024,1,0,0,0
21251_2024_Q2,21251,2024,2,0,0,0
21251_2024_Q3,21251,2024,3,0,0,0
21251_2024_Q4,21251,2024,4,0,0,0
21251_2025_Q1,21251,2025,1,0,0,0
21251_2025_Q2,21251,2025,2,0,0,0
21251_2025_Q3,21251,2025,3,0,0,1
21251_2025_Q4,21251,2025,4,0,0,0
21252_2023_Q1,21252,2023,1,0,0,0
21252_2023_Q2,21252,2023,2,0,0,0
21252_2023_Q3,21252,2023,3,0,0,0
21252_2023_Q4,21252,2023,4,0,0,0
21252_2024_Q1,21252,2024,1,0,0,0
21252_2024_Q2,21252,2024,2,0,0,0
21252_2024_Q3,21252,2024,3,0,0,0
21252_2024_Q4,21252,2024,4,0,0,0
21252_2025_Q1,21252,2025,1,0,0,0
21252_2025_Q2,21252,2025,2,0,0,0
21252_2025_Q3,21252,2025,3,0,0,0
21252_2025_Q4,21252,2025,4,0,0,0
21255_2023_Q1,21255,2023,1,0,0,0
21255_2023_Q2,21255,2023,2,0,0,0
21255_2023_Q3,21255,2023,3,0,0,0
21255_2023_Q4,21255,2023,4,0,0,0
21255_2024_Q1,21255,2024,1,0,0,0
21255_2024_Q2,21255,2024,2,0,0,0
21255_2024_Q3,21255,2024,3,0,0,0
21255_2024_Q4,21255,2024,4,0,0,0
21255_2025_Q1,21255,2025,1,0,0,0
21255_2025_Q2,21255,2025,2,0,0,0
21255_2025_Q3,21255,2025,3,0,0,0
21255_2025_Q4,21255,2025,4,1,0,0
21260_2023_Q1,21260,2023,1,0,0,0
21260_2023_Q2,21260,2023,2,0,0,0
21260_2023_Q3,21260,2023,3,0,0,0
21260_2023_Q4,21260,2023,4,0,0,0
21260_2024_Q1,21260,2024,1,0,0,0
21260_2024_Q2,21260,2024,2,0,0,0
21260_2024_Q3,21260,2024,3,0,0,0
21260_2024_Q4,21260,2024,4,0,0,0
21260_2025_Q1,21260,2025,1,0,0,0
21260_2025_Q2,21260,2025,2,0,0,0
21260_2025_Q3,21260,2025,3,0,0,0
21260_2025_Q4,21260,2025,4,0,0,0
21284_2023_Q1,21284,2023,1,0,0,0
21284_2023_Q2,21284,2023,2,0,0,0
21284_2023_Q3,21284,2023,3,0,0,0
21284_2023_Q4,21284,2023,4,1,0,0
21284_2024_Q1,21284,2024,1,2,0,0
21284_2024_Q2,21284,2024,2,1,0,0
21284_2024_Q3,21284,2024,3,3,0,0
21284_2024_Q4,21284,2024,4,3,0,0
21284_2025_Q1,21284,2025,1,1,0,0
21284_2025_Q2,21284,2025,2,0,0,0
21284_2025_Q3,21284,2025,3,0,0,0
21284_2025_Q4,21284,2025,4,0,0,0
21286_2023_Q1,21286,2023,1,30,708,0
21286_2023_Q2,21286,2023,2,25,788,0
21286_2023_Q3,21286,2023,3,32,852,0
21286_2023_Q4,21286,2023,4,27,918,0
21286_2024_Q1,21286,2024,1,33,988,2
21286_2024_Q2,21286,2024,2,36,1052,0
21286_2024_Q3,21286,2024,3,37,1146,0
21286_2024_Q4,21286,2024,4,34,1218,1
21286_2025_Q1,21286,2025,1,36,1295,1
21286_2025_Q2,21286,2025,2,39,1343,0
21286_2025_Q3,21286,2025,3,34,1389,1
21286_2025_Q4,21286,2025,4,29,1428,1
21287_2023_Q1,21287,2023,1,0,0,0
21287_2023_Q2,21287,2023,2,0,0,0
21287_2023_Q3,21287,2023,3,0,3,0
21287_2023_Q4,21287,2023,4,0,3,0
21287_2024_Q1,21287,2024,1,0,3,0
21287_2024_Q2,21287,2024,2,0,3,0
21287_2024_Q3,21287,2024,3,0,3,0
21287_2024_Q4,21287,2024,4,0,3,0
21287_2025_Q1,21287,2025,1,0,3,0
21287_2025_Q2,21287,2025,2,0,3,0
21287_2025_Q3,21287,2025,3,0,3,0
21287_2025_Q4,21287,2025,4,0,3,0
21307_2023_Q1,21307,2023,1,0,0,0
21307_2023_Q2,21307,2023,2,0,0,0
21307_2023_Q3,21307,2023,3,0,0,0
21307_2023_Q4,21307,2023,4,0,0,0
21307_2024_Q1,21307,2024,1,0,0,0
21307_2024_Q2,21307,2024,2,0,0,0
21307_2024_Q3,21307,2024,3,0,0,0
21307_2024_Q4,21307,2024,4,0,0,0
21307_2025_Q1,21307,2025,1,0,0,0
21307_2025_Q2,21307,2025,2,0,0,0
21307_2025_Q3,21307,2025,3,0,0,0
21307_2025_Q4,21307,2025,4,0,0,0
21401_2023_Q1,21401,2023,1,41,2014,0
21401_2023_Q2,21401,2023,2,42,2168,1
21401_2023_Q3,21401,2023,3,53,2366,1
21401_2023_Q4,21401,2023,4,58,2586,0
21401_2024_Q1,21401,2024,1,58,2731,1
21401_2024_Q2,21401,2024,2,54,2866,1
21401_2024_Q3,21401,2024,3,65,3144,0
21401_2024_Q4,21401,2024,4,61,3320,0
21401_2025_Q1,21401,2025,1,60,3505,0
21401_2025_Q2,21401,2025,2,63,3654,5
21401_2025_Q3,21401,2025,3,60,3808,4
21401_2025_Q4,21401,2025,4,54,3863,2
21402_2023_Q1,21402,2023,1,0,9,0
21402_2023_Q2,21402,2023,2,0,9,0
21402_2023_Q3,21402,2023,3,0,7,0
21402_2023_Q4,21402,2023,4,0,9,1
21402_2024_Q1,21402,2024,1,0,15,0
21402_2024_Q2,21402,2024,2,0,20,0
21402_2024_Q3,21402,2024,3,0,26,0
21402_2024_Q4,21402,2024,4,0,28,0
21402_2025_Q1,21402,2025,1,0,26,0
21402_2025_Q2,21402,2025,2,0,28,0
21402_2025_Q3,21402,2025,3,0,34,0
21402_2025_Q4,21402,2025,4,0,35,0
21403_2023_Q1,21403,2023,1,38,1487,1
21403_2023_Q2,21403,2023,2,30,1595,0
21403_2023_Q3,21403,2023,3,48,1743,3
21403_2023_Q4,21403,2023,4,42,1892,2
21403_2024_Q1,21403,2024,1,49,2007,6
21403_2024_Q2,21403,2024,2,62,2109,3
21403_2024_Q3,21403,2024,3,53,2266,1
21403_2024_Q4,21403,2024,4,68,2382,1
21403_2025_Q1,21403,2025,1,70,2502,1
21403_2025_Q2,21403,2025,2,58,2648,3
21403_2025_Q3,21403,2025,3,61,2762,0
21403_2025_Q4,21403,2025,4,61,2831,0
21405_2023_Q1,21405,2023,1,5,31,0
21405_2023_Q2,21405,2023,2,0,47,0
21405_2023_Q3,21405,2023,3,0,54,0
21405_2023_Q4,21405,2023,4,0,52,0
21405_2024_Q1,21405,2024,1,0,58,0
21405_2024_Q2,21405,2024,2,1,60,0
21405_2024_Q3,21405,2024,3,0,66,0
21405_2024_Q4,21405,2024,4,0,78,0
21405_2025_Q1,21405,2025,1,0,83,0
21405_2025_Q2,21405,2025,2,0,90,0
21405_2025_Q3,21405,2025,3,1,88,0
21405_2025_Q4,21405,2025,4,0,86,0
21407_2023_Q1,21407,2023,1,0,0,0
21407_2023_Q2,21407,2023,2,0,0,0
21407_2023_Q3,21407,2023,3,0,0,0
21407_2023_Q4,21407,2023,4,0,0,0
21407_2024_Q1,21407,2024,1,0,0,0
21407_2024_Q2,21407,2024,2,0,0,0
21407_2024_Q3,21407,2024,3,0,0,0
21407_2024_Q4,21407,2024,4,0,0,0
21407_2025_Q1,21407,2025,1,0,0,0
21407_2025_Q2,21407,2025,2,0,0,0
21407_2025_Q3,21407,2025,3,0,0,0
21407_2025_Q4,21407,2025,4,0,0,0
21409_2023_Q1,21409,2023,1,47,938,1
21409_2023_Q2,21409,2023,2,50,1032,1
21409_2023_Q3,21409,2023,3,34,1117,1
21409_2023_Q4,21409,2023,4,36,1247,0
21409_2024_Q1,21409,2024,1,57,1367,0
21409_2024_Q2,21409,2024,2,41,1476,0
21409_2024_Q3,21409,2024,3,40,1637,0
21409_2024_Q4,21409,2024,4,52,1721,2
21409_2025_Q1,21409,2025,1,47,1813,2
21409_2025_Q2,21409,2025,2,40,1894,0
21409_2025_Q3,21409,2025,3,50,1935,0
21409_2025_Q4,21409,2025,4,47,2019,1
21411_2023_Q1,21411,2023,1,0,0,1
21411_2023_Q2,21411,2023,2,0,0,0
21411_2023_Q3,21411,2023,3,0,0,0
21411_2023_Q4,21411,2023,4,0,0,0
21411_2024_Q1,21411,2024,1,0,0,0
21411_2024_Q2,21411,2024,2,0,0,0
21411_2024_Q3,21411,2024,3,0,0,0
21411_2024_Q4,21411,2024,4,0,0,0
21411_2025_Q1,21411,2025,1,0,0,0
21411_2025_Q2,21411,2025,2,0,0,0
21411_2025_Q3,21411,2025,3,0,0,0
21411_2025_Q4,21411,2025,4,0,0,0
21412_2023_Q1,21412,2023,1,0,0,0
21412_2023_Q2,21412,2023,2,0,0,0
21412_2023_Q3,21412,2023,3,0,2,0
21412_2023_Q4,21412,2023,4,0,3,0
21412_2024_Q1,21412,2024,1,0,3,0
21412_2024_Q2,21412,2024,2,0,0,0
21412_2024_Q3,21412,2024,3,0,1,0
21412_2024_Q4,21412,2024,4,0,3,0
21412_2025_Q1,21412,2025,1,0,3,0
21412_2025_Q2,21412,2025,2,0,2,0
21412_2025_Q3,21412,2025,3,0,0,0
21412_2025_Q4,21412,2025,4,0,3,0
21502_2023_Q1,21502,2023,1,115,473,6
21502_2023_Q2,21502,2023,2,98,568,16
21502_2023_Q3,21502,2023,3,119,681,17
21502_2023_Q4,21502,2023,4,116,796,20
21502_2024_Q1,21502,2024,1,119,860,45
21502_2024_Q2,21502,2024,2,94,954,30
21502_2024_Q3,21502,2024,3,119,1164,23
21502_2024_Q4,21502,2024,4,140,1356,6
21502_2025_Q1,21502,2025,1,120,1596,13
21502_2025_Q2,21502,2025,2,123,1643,39
21502_2025_Q3,21502,2025,3,128,1746,24
21502_2025_Q4,21502,2025,4,158,1826,8
21515_2023_Q1,21515,2023,1,0,0,0
21515_2023_Q2,21515,2023,2,0,0,0
21515_2023_Q3,21515,2023,3,0,0,0
21515_2023_Q4,21515,2023,4,0,0,0
21515_2024_Q1,21515,2024,1,0,0,0
21515_2024_Q2,21515,2024,2,0,0,0
21515_2024_Q3,21515,2024,3,0,0,0
21515_2024_Q4,21515,2024,4,0,0,0
21515_2025_Q1,21515,2025,1,0,0,0
21515_2025_Q2,21515,2025,2,0,0,0
21515_2025_Q3,21515,2025,3,0,0,0
21515_2025_Q4,21515,2025,4,0,0,0
21520_2023_Q1,21520,2023,1,6,15,0
21520_2023_Q2,21520,2023,2,3,22,0
21520_2023_Q3,21520,2023,3,6,27,0
21520_2023_Q4,21520,2023,4,2,27,0
21520_2024_Q1,21520,2024,1,0,25,0
21520_2024_Q2,21520,2024,2,0,26,0
21520_2024_Q3,21520,2024,3,1,30,0
21520_2024_Q4,21520,2024,4,2,32,0
21520_2025_Q1,21520,2025,1,1,30,0
21520_2025_Q2,21520,2025,2,0,30,0
21520_2025_Q3,21520,2025,3,0,30,1
21520_2025_Q4,21520,2025,4,3,36,0
21521_2023_Q1,21521,2023,1,2,3,0
21521_2023_Q2,21521,2023,2,4,3,0
21521_2023_Q3,21521,2023,3,4,3,0
21521_2023_Q4,21521,2023,4,4,3,0
21521_2024_Q1,21521,2024,1,2,3,0
21521_2024_Q2,21521,2024,2,6,0,0
21521_2024_Q3,21521,2024,3,5,0,0
21521_2024_Q4,21521,2024,4,6,0,0
21521_2025_Q1,21521,2025,1,7,0,0
21521_2025_Q2,21521,2025,2,4,3,0
21521_2025_Q3,21521,2025,3,6,4,0
21521_2025_Q4,21521,2025,4,7,8,0
21522_2023_Q1,21522,2023,1,0,0,0
21522_2023_Q2,21522,2023,2,0,0,0
21522_2023_Q3,21522,2023,3,0,0,0
21522_2023_Q4,21522,2023,4,0,0,0
21522_2024_Q1,21522,2024,1,0,0,0
21522_2024_Q2,21522,2024,2,0,0,0
21522_2024_Q3,21522,2024,3,0,0,0
21522_2024_Q4,21522,2024,4,0,0,0
21522_2025_Q1,21522,2025,1,0,0,0
21522_2025_Q2,21522,2025,2,0,0,0
21522_2025_Q3,21522,2025,3,0,0,0
21522_2025_Q4,21522,2025,4,0,0,0
21523_2023_Q1,21523,2023,1,0,0,0
21523_2023_Q2,21523,2023,2,0,0,0
21523_2023_Q3,21523,2023,3,0,0,0
21523_2023_Q4,21523,2023,4,1,0,0
21523_2024_Q1,21523,2024,1,0,0,0
21523_2024_Q2,21523,2024,2,0,0,0
21523_2024_Q3,21523,2024,3,0,0,0
21523_2024_Q4,21523,2024,4,0,0,0
21523_2025_Q1,21523,2025,1,0,0,0
21523_2025_Q2,21523,2025,2,0,0,1
21523_2025_Q3,21523,2025,3,0,0,0
21523_2025_Q4,21523,2025,4,0,0,0
21524_2023_Q1,21524,2023,1,2,0,0
21524_2023_Q2,21524,2023,2,1,0,0
21524_2023_Q3,21524,2023,3,2,0,0
21524_2023_Q4,21524,2023,4,3,0,0
21524_2024_Q1,21524,2024,1,6,0,0
21524_2024_Q2,21524,2024,2,1,0,0
21524_2024_Q3,21524,2024,3,1,2,0
21524_2024_Q4,21524,2024,4,4,3,0
21524_2025_Q1,21524,2025,1,4,3,0
21524_2025_Q2,21524,2025,2,1,3,1
21524_2025_Q3,21524,2025,3,3,3,0
21524_2025_Q4,21524,2025,4,1,3,0
21528_2023_Q1,21528,2023,1,9,0,0
21528_2023_Q2,21528,2023,2,7,0,0
21528_2023_Q3,21528,2023,3,4,0,0
21528_2023_Q4,21528,2023,4,9,0,0
21528_2024_Q1,21528,2024,1,5,0,0
21528_2024_Q2,21528,2024,2,6,0,0
21528_2024_Q3,21528,2024,3,7,0,0
21528_2024_Q4,21528,2024,4,7,0,0
21528_2025_Q1,21528,2025,1,4,0,0
21528_2025_Q2,21528,2025,2,2,0,0
21528_2025_Q3,21528,2025,3,2,0,0
21528_2025_Q4,21528,2025,4,3,0,0
21529_2023_Q1,21529,2023,1,0,6,0
21529_2023_Q2,21529,2023,2,1,6,0
21529_2023_Q3,21529,2023,3,0,8,0
21529_2023_Q4,21529,2023,4,3,9,0
21529_2024_Q1,21529,2024,1,1,7,0
21529_2024_Q2,21529,2024,2,0,6,0
21529_2024_Q3,21529,2024,3,1,9,0
21529_2024_Q4,21529,2024,4,0,9,0
21529_2025_Q1,21529,2025,1,1,9,0
21529_2025_Q2,21529,2025,2,2,11,0
21529_2025_Q3,21529,2025,3,1,12,0
21529_2025_Q4,21529,2025,4,2,12,0
21530_2023_Q1,21530,2023,1,3,5,0
21530_2023_Q2,21530,2023,2,5,4,0
21530_2023_Q3,21530,2023,3,3,6,0
21530_2023_Q4,21530,2023,4,3,6,1
21530_2024_Q1,21530,2024,1,4,6,0
21530_2024_Q2,21530,2024,2,0,6,0
21530_2024_Q3,21530,2024,3,6,6,0
21530_2024_Q4,21530,2024,4,6,6,0
21530_2025_Q1,21530,2025,1,5,7,0
21530_2025_Q2,21530,2025,2,4,9,0
21530_2025_Q3,21530,2025,3,3,12,1
21530_2025_Q4,21530,2025,4,2,16,0
21531_2023_Q1,21531,2023,1,2,6,0
21531_2023_Q2,21531,2023,2,1,9,0
21531_2023_Q3,21531,2023,3,2,9,0
21531_2023_Q4,21531,2023,4,3,9,0
21531_2024_Q1,21531,2024,1,4,9,0
21531_2024_Q2,21531,2024,2,6,9,0
21531_2024_Q3,21531,2024,3,2,12,0
21531_2024_Q4,21531,2024,4,4,15,0
21531_2025_Q1,21531,2025,1,4,20,0
21531_2025_Q2,21531,2025,2,9,27,0
21531_2025_Q3,21531,2025,3,2,26,0
21531_2025_Q4,21531,2025,4,2,24,0
21532_2023_Q1,21532,2023,1,35,120,6
21532_2023_Q2,21532,2023,2,19,142,8
21532_2023_Q3,21532,2023,3,26,150,22
21532_2023_Q4,21532,2023,4,23,150,15
21532_2024_Q1,21532,2024,1,37,145,22
21532_2024_Q2,21532,2024,2,27,163,22
21532_2024_Q3,21532,2024,3,25,189,10
21532_2024_Q4,21532,2024,4,25,191,4
21532_2025_Q1,21532,2025,1,38,198,4
21532_2025_Q2,21532,2025,2,28,209,29
21532_2025_Q3,21532,2025,3,20,219,14
21532_2025_Q4,21532,2025,4,41,243,8
21536_2023_Q1,21536,2023,1,4,6,0
21536_2023_Q2,21536,2023,2,3,14,0
21536_2023_Q3,21536,2023,3,7,15,0
21536_2023_Q4,21536,2023,4,2,14,0
21536_2024_Q1,21536,2024,1,4,21,0
21536_2024_Q2,21536,2024,2,4,25,2
21536_2024_Q3,21536,2024,3,3,35,0
21536_2024_Q4,21536,2024,4,9,35,0
21536_2025_Q1,21536,2025,1,5,35,0
21536_2025_Q2,21536,2025,2,6,47,1
21536_2025_Q3,21536,2025,3,6,48,0
21536_2025_Q4,21536,2025,4,9,48,0
21538_2023_Q1,21538,2023,1,1,0,0
21538_2023_Q2,21538,2023,2,2,0,0
21538_2023_Q3,21538,2023,3,1,0,0
21538_2023_Q4,21538,2023,4,1,0,0
21538_2024_Q1,21538,2024,1,0,0,0
21538_2024_Q2,21538,2024,2,2,0,0
21538_2024_Q3,21538,2024,3,0,0,0
21538_2024_Q4,21538,2024,4,3,0,0
21538_2025_Q1,21538,2025,1,1,0,0
21538_2025_Q2,21538,2025,2,1,0,0
21538_2025_Q3,21538,2025,3,4,3,0
21538_2025_Q4,21538,2025,4,1,3,0
21539_2023_Q1,21539,2023,1,3,0,0
21539_2023_Q2,21539,2023,2,3,0,0
21539_2023_Q3,21539,2023,3,7,0,0
21539_2023_Q4,21539,2023,4,7,0,0
21539_2024_Q1,21539,2024,1,3,0,0
21539_2024_Q2,21539,2024,2,6,0,0
21539_2024_Q3,21539,2024,3,1,0,0
21539_2024_Q4,21539,2024,4,6,0,0
