zip_code,year,quarter,ev_registrations
33496,2024,1,5
33496,2024,2,8
33496,2024,3,6
33496,2024,4,6
33496,2025,1,5
33496,2025,2,10
33496,2025,3,3
33496,2025,4,3
33497,2023,3,1
33497,2023,4,1
33498,2024,4,2
33498,2025,2,1
33498,2025,3,2
33498,2025,4,2
33510,2025,3,2
33511,2023,1,2
33511,2023,4,1
33513,2025,2,3
33523,2024,4,2
33523,2025,1,2
33527,2023,3,1
33534,2025,1,2
33541,2024,2,1
33541,2024,3,1
33542,2022,3,2
33543,2022,4,1
33543,2023,1,1
33543,2023,2,3
33543,2024,2,1
33543,2025,1,2
33544,2025,4,2
33545,2024,1,1
33545,2025,2,2
33545,2025,3,2
33547,2023,1,2
33547,2023,2,1
33547,2023,4,2
33547,2025,1,2
33548,2024,1,1
33549,2025,2,4
33556,2022,4,2
33556,2024,3,1
33556,2024,4,1
33556,2025,4,1
33558,2022,4,1
33558,2023,1,1
33558,2023,2,2
33558,2024,2,1
33558,2025,4,1
33559,2023,4,2
33565,2024,3,1
33565,2024,4,1
33566,2022,2,1
33569,2022,4,1
33570,2025,1,2
33572,2025,3,3
33573,2023,4,1
33573,2024,2,1
33573,2024,3,1
33578,2022,4,1
33578,2023,1,1
33578,2023,3,2
33578,2024,2,1
33579,2022,3,2
33579,2023,3,2
33579,2023,4,1
33579,2024,1,1
33579,2025,1,1
33579,2025,2,3
33579,2025,4,2
33584,2023,2,1
33584,2023,3,1
33592,2023,3,2
33592,2023,4,1
33594,2025,3,2
33598,2024,4,3
33598,2025,1,1
33598,2025,4,2
33602,2023,3,1
33602,2023,4,1
33602,2024,4,2
33602,2025,2,1
33602,2025,3,7
33606,2022,2,1
33606,2022,3,1
33606,2025,3,1
33606,2025,4,2
33610,2024,4,1
33611,2023,2,3
33611,2024,3,1
33611,2024,4,5
33611,2025,1,4
33611,2025,2,3
33612,2024,4,2
33612,2025,1,3
33612,2025,2,2
33614,2024,4,2
33615,2022,2,1
33615,2022,3,1
33615,2023,2,2
33616,2022,4,1
33616,2024,4,1
33616,2025,2,2
33617,2022,4,1
33617,2023,1,2
33617,2024,1,1
33617,2024,2,1
33617,2025,1,2
33617,2025,4,2
33618,2022,3,2
33618,2022,4,1
33618,2024,2,1
33618,2024,3,3
33619,2023,3,1
33619,2023,4,1
33619,2024,3,1
33620,2024,3,1
33621,2024,4,1
33626,2022,4,2
33629,2022,2,1
33629,2024,4,1
33629,2025,1,1
33634,2022,4,2
33634,2023,1,2
33634,2023,4,2
33635,2022,3,1
33635,2022,4,1
33637,2024,3,2
33647,2023,2,2
33647,2024,1,2
33647,2024,2,1
33647,2024,3,2
33701,2022,4,1
33701,2024,4,2
33701,2025,2,1
33701,2025,3,1
33702,2023,4,2
33702,2024,1,4
33702,2024,2,2
33702,2024,4,1
33702,2025,1,1
33703,2024,2,1
33703,2024,3,1
33703,2024,4,1
33704,2023,4,3
33704,2024,1,1
33705,2022,3,1
33705,2022,4,2
33705,2025,2,1
33705,2025,3,2
33705,2025,4,1
33706,2023,4,2
33706,2024,2,1
33706,2024,3,1
33707,2024,4,2
33707,2025,1,1
33708,2024,2,1
33713,2022,3,3
33713,2024,2,2
33713,2024,3,2
33713,2025,2,2
33714,2023,4,1
33715,2022,2,1
33715,2022,3,3
33716,2023,4,1
33716,2024,1,1
33738,2024,3,2
33756,2023,1,1
33756,2024,4,1
33756,2025,1,1
33759,2025,1,2
33761,2025,3,2
33762,2024,4,1
33762,2025,1,1
33764,2023,3,1
33764,2024,4,2
33764,2025,1,2
33767,2024,4,2
33767,2025,2,1
33767,2025,3,1
33770,2022,4,4
33772,2023,2,2
33772,2023,4,1
33777,2022,3,1
33777,2022,4,1
33778,2023,2,1
33782,2024,4,1
33782,2025,1,1
33785,2025,2,2
33785,2025,3,3
33785,2025,4,3
33809,2024,4,1
33809,2025,1,2
33810,2024,3,1
33810,2024,4,1
33810,2025,1,4
33810,2025,2,2
33813,2024,3,2
33813,2025,3,1
33823,2025,3,2
33830,2022,4,1
33837,2022,2,1
33837,2022,3,1
33837,2024,2,1
33837,2024,3,1
33837,2024,4,2
33853,2025,3,2
33860,2022,3,1
33870,2023,1,2
33872,2023,4,2
33872,2024,4,3
33872,2025,1,1
33881,2025,3,1
33884,2024,3,1
33884,2024,4,1
33896,2025,3,1
33896,2025,4,2
33901,2022,2,1
33901,2022,3,1
33904,2022,2,1
33904,2022,3,1
33904,2023,1,2
33904,2023,2,2
33904,2023,3,1
33904,2023,4,1
33904,2024,1,3
33904,2024,3,2
33904,2025,4,2
33905,2023,3,2
33905,2024,4,3
33905,2025,1,3
33905,2025,2,3
33905,2025,3,3
33905,2025,4,3
33908,2022,2,1
33908,2022,3,2
33908,2022,4,2
33908,2023,2,1
33908,2023,3,1
33908,2024,2,1
33908,2025,3,2
33909,2024,3,1
33912,2024,3,2
33912,2024,4,2
33913,2023,3,1
33913,2023,4,1
33913,2024,1,2
33914,2022,4,3
33914,2023,2,1
33916,2024,2,1
33916,2024,3,1
33917,2024,3,1
33917,2025,1,2
33917,2025,2,1
33917,2025,3,1
33919,2023,4,1
33928,2023,2,1
33928,2023,3,1
33928,2024,2,2
33928,2024,3,1
33928,2024,4,2
33928,2025,1,1
33928,2025,3,2
33946,2024,1,1
33946,2025,2,1
33947,2025,3,4
33948,2024,3,1
33948,2024,4,1
33950,2024,1,2
33950,2024,4,2
33950,2025,2,2
33952,2024,3,1
33952,2024,4,1
33955,2022,3,1
33955,2024,4,2
33957,2023,4,2
33967,2022,4,2
33967,2023,1,1
33980,2023,3,2
33981,2024,2,2
33982,2024,3,1
33982,2024,4,2
33990,2022,2,1
33990,2024,2,1
33990,2024,4,1
33990,2025,2,2
33991,2022,3,3
33991,2024,2,1
33993,2024,4,2
34102,2022,2,1
34102,2022,3,4
34102,2023,2,1
34102,2023,3,1
34102,2023,4,1
34102,2024,1,4
34102,2024,2,3
34102,2024,3,2
34102,2024,4,4
34102,2025,1,2
34102,2025,2,10
34102,2025,3,8
34102,2025,4,7
34103,2022,4,5
34103,2024,4,2
34103,2025,4,2
34104,2024,2,1
34105,2022,3,1
34105,2025,3,4
34105,2025,4,2
34108,2023,2,4
34108,2025,1,1
34108,2025,3,1
34108,2025,4,1
34109,2023,3,3
34109,2023,4,1
34109,2024,2,2
34110,2022,2,1
34110,2025,1,2
34110,2025,4,2
34112,2024,3,2
34112,2024,4,1
34112,2025,1,2
34113,2023,1,2
34113,2024,4,1
34113,2025,1,2
34113,2025,3,2
34114,2024,3,1
34114,2024,4,1
34114,2025,2,5
34114,2025,3,1
34114,2025,4,1
34116,2025,3,1
34116,2025,4,1
34117,2023,4,2
34119,2024,1,1
34119,2024,2,1
34119,2024,3,1
34119,2025,1,1
34119,2025,2,1
34119,2025,3,1
34119,2025,4,2
34120,2022,2,1
34120,2022,3,1
34120,2024,1,1
34120,2024,2,2
34134,2022,2,1
34134,2022,3,1
34134,2022,4,2
34134,2024,3,1
34134,2024,4,1
34135,2023,4,1
34135,2024,1,2
34135,2024,2,1
34135,2025,2,2
34142,2025,1,1
34142,2025,2,2
34201,2025,1,1
34201,2025,2,1
34201,2025,4,1
34202,2023,2,2
34202,2023,3,2
34202,2025,3,1
34203,2022,2,1
34203,2022,3,1
34204,2024,2,2
34204,2024,4,2
34204,2025,4,2
34205,2024,3,2
34208,2024,4,1
34208,2025,1,2
34210,2023,2,2
34210,2024,1,2
34210,2024,2,2
34210,2024,3,1
34211,2022,3,2
34211,2024,2,1
34211,2024,3,1
34211,2025,2,2
34211,2025,4,3
34212,2023,2,2
34217,2022,3,2
34217,2022,4,1
34217,2023,1,2
34217,2023,2,2
34219,2023,3,2
34219,2024,3,2
34219,2024,4,4
34219,2025,4,2
34221,2023,2,1
34221,2023,3,2
34221,2024,3,1
34222,2024,3,2
34223,2025,2,1
34223,2025,3,1
34224,2025,3,2
34228,2023,3,2
34228,2025,1,3
34228,2025,2,2
34229,2025,3,1
34229,2025,4,2
34231,2025,3,1
34231,2025,4,1
34232,2024,1,2
34232,2025,4,1
34235,2024,1,2
34236,2022,4,1
34236,2023,1,1
34236,2023,2,2
34236,2023,3,1
34236,2023,4,3
34236,2024,3,2
34236,2024,4,1
34236,2025,2,2
34236,2025,3,2
34237,2023,4,1
34238,2023,2,1
34238,2023,3,3
34238,2023,4,2
34238,2024,3,1
34238,2024,4,2
34238,2025,1,1
34238,2025,2,1
34239,2025,2,1
34239,2025,3,1
34240,2024,2,3
34240,2024,3,2
34240,2024,4,3
34241,2024,4,1
34241,2025,1,2
34241,2025,2,1
34242,2023,3,2
34242,2025,2,2
34242,2025,3,2
34243,2023,4,1
34243,2024,1,2
34270,2023,1,2
34275,2022,2,1
34275,2022,4,2
34275,2023,3,1
34275,2023,4,1
34275,2024,3,2
34275,2025,2,3
34285,2023,2,2
34285,2025,3,1
34285,2025,4,2
34289,2024,4,3
34289,2025,1,2
34292,2025,2,1
34292,2025,3,1
34292,2025,4,1
34293,2023,2,2
34293,2024,2,4
34293,2025,3,1
34293,2025,4,1
34442,2024,3,2
34442,2025,4,1
34448,2024,4,2
34471,2025,4,1
34472,2023,3,1
34472,2023,4,1
34480,2022,2,1
34480,2024,3,1
34480,2024,4,1
34481,2024,2,2
34482,2024,3,2
34491,2025,4,2
34601,2024,3,2
34601,2024,4,1
34602,2024,3,2
34608,2023,1,1
34608,2023,2,1
34609,2024,4,1
34609,2025,1,3
34609,2025,2,3
34609,2025,3,3
34609,2025,4,2
34614,2024,3,1
34614,2024,4,1
34637,2025,2,2
34638,2024,1,2
34639,2023,4,2
34652,2023,3,2
34652,2025,1,2
34652,2025,3,1
34653,2022,4,2
34654,2023,3,2
34655,2024,2,2
34667,2024,2,1
34677,2022,2,1
34677,2022,3,2
34677,2022,4,1
34677,2024,4,2
34683,2023,1,1
34683,2024,4,1
34683,2025,4,1
34684,2022,2,1
34684,2022,3,1
34684,2023,1,1
34684,2023,2,2
34684,2023,3,1
34684,2024,3,1
34685,2024,1,1
34689,2022,4,3
34689,2023,1,2
34695,2022,3,1
34695,2022,4,3
34695,2023,1,2
34695,2023,2,2
34698,2024,2,2
34711,2022,3,1
34711,2022,4,1
34711,2023,2,2
34711,2023,3,1
34711,2023,4,1
34711,2025,2,2
34714,2024,2,2
34715,2023,3,3
34715,2023,4,1
34715,2024,3,3
34715,2025,2,2
34741,2023,1,2
34741,2023,4,1
34741,2024,1,1
34741,2025,3,1
34743,2025,1,2
34744,2025,1,1
34744,2025,3,2
34746,2022,4,2
34746,2023,2,2
34746,2023,3,1
34746,2024,2,4
34746,2024,3,2
34746,2024,4,1
34746,2025,3,1
34746,2025,4,1
34747,2024,2,3
34747,2024,3,1
34747,2024,4,3
34747,2025,2,1
34747,2025,3,4
34747,2025,4,5
34748,2023,2,2
34758,2024,3,2
34759,2022,3,1
34759,2022,4,1
34759,2023,4,2
34759,2024,1,1
34759,2024,2,2
34761,2024,4,1
34761,2025,1,1
34761,2025,3,1
34761,2025,4,2
34762,2025,4,2
34771,2022,3,2
34771,2023,3,2
34771,2025,2,2
34771,2025,3,2
34772,2022,4,2
34772,2024,4,2
34772,2025,1,3
34772,2025,4,1
34773,2025,3,2
34785,2024,3,2
34785,2024,4,1
34786,2023,2,2
34786,2023,3,1
34786,2023,4,2
34786,2024,1,1
34786,2024,2,2
34786,2024,3,1
34786,2024,4,1
34786,2025,1,2
34787,2022,3,2
34787,2023,1,10
34787,2023,2,5
34787,2024,2,1
34787,2024,3,3
34945,2022,3,2
34945,2025,1,1
34945,2025,2,1
34949,2022,4,2
34949,2023,1,1
34949,2023,2,2
34949,2023,3,1
34952,2023,3,1
34952,2023,4,1
34953,2023,2,1
34953,2023,3,3
34953,2024,2,1
34953,2025,4,2
34957,2025,1,2
34983,2023,1,2
34983,2023,2,3
34983,2023,3,3
34983,2023,4,3
34983,2024,1,3
34983,2024,2,3
34983,2024,3,3
34983,2024,4,3
34984,2023,2,2
34986,2024,3,3
34986,2024,4,1
34986,2025,1,3
34986,2025,4,2
34987,2022,4,2
34987,2025,2,1
34987,2025,3,1
34987,2025,4,2
34990,2022,3,1
34990,2025,4,2
34994,2024,3,1
34994,2024,4,1
34997,2023,3,2
34997,2023,4,3
35022,2022,2,1
35022,2022,3,1
35023,2022,3,1
35023,2024,1,2
35023,2024,2,1
35055,2025,2,1
35055,2025,3,2
35068,2024,2,1
35068,2024,3,1
35148,2025,1,1
35148,2025,2,3
35203,2024,1,2
35210,2023,1,2
35210,2024,4,1
35212,2023,4,1
35212,2025,2,2
35226,2022,3,1
35226,2022,4,3
35226,2023,1,3
35226,2023,2,4
35226,2023,3,4
35226,2023,4,3
35226,2024,1,3
35226,2024,2,3
35226,2024,3,3
35226,2024,4,2
35226,2025,1,2
35226,2025,2,1
35226,2025,3,2
35226,2025,4,1
35242,2023,1,1
35242,2023,2,1
35243,2022,4,1
35243,2023,1,1
35244,2023,4,2
35244,2024,1,1
35244,2024,2,2
35611,2024,2,1
35611,2024,3,1
35613,2024,4,1
35613,2025,1,2
35646,2025,4,1
35748,2024,4,2
35749,2025,3,2
35756,2025,2,2
35757,2025,4,2
35758,2023,3,1
35758,2023,4,1
35758,2024,3,1
35761,2022,4,2
35761,2023,1,1
35761,2025,3,1
35763,2022,4,2
35763,2023,1,1
35801,2023,4,2
35801,2024,4,2
35802,2025,3,1
35802,2025,4,1
35803,2022,3,1
35806,2024,1,2
35811,2023,2,2
35811,2025,4,2
35816,2023,2,2
35816,2023,3,1
35951,2025,4,1
36027,2025,1,2
36037,2023,1,2
36040,2024,2,1
36054,2024,3,1
36054,2024,4,1
36081,2025,2,2
36105,2024,4,1
36105,2025,1,1
36105,2025,3,2
36105,2025,4,1
36116,2022,2,1
36116,2022,3,1
36207,2025,3,3
36265,2024,1,2
36265,2024,2,2
36303,2022,2,1
36303,2022,3,2
36303,2023,1,1
36303,2023,2,1
36322,2024,3,1
36323,2023,2,2
36330,2023,3,2
36330,2024,4,1
36330,2025,1,1
36352,2023,1,2
36420,2023,4,1
36526,2022,4,1
36526,2023,1,3
36526,2023,2,3
36526,2023,3,3
36526,2023,4,3
36526,2024,1,3
36526,2024,2,3
36526,2024,3,3
36532,2024,4,1
36532,2025,1,2
36532,2025,2,1
36542,2023,1,2
36542,2023,2,1
36608,2025,3,1
36608,2025,4,1
36610,2025,2,1
36610,2025,3,1
36691,2022,2,1
36691,2023,2,1
36691,2023,3,3
36691,2023,4,1
36691,2024,1,2
36691,2024,2,3
36691,2024,3,1
36691,2024,4,2
36691,2025,1,1
36691,2025,2,20
36691,2025,3,3
36695,2024,2,2
36726,2024,4,2
36756,2025,2,1
36756,2025,3,3
36756,2025,4,1
36830,2024,1,2
36830,2025,1,2
36874,2023,1,1
36874,2023,2,2
37013,2025,4,2
37027,2022,2,1
37027,2022,3,1
37027,2024,1,3
37027,2024,2,1
37027,2024,3,1
37027,2025,2,2
37027,2025,3,1
37029,2025,3,2
37037,2024,1,2
37040,2022,2,1
37040,2022,3,2
37040,2022,4,1
37040,2024,3,1
37040,2025,1,1
37040,2025,2,1
37042,2023,1,2
37042,2023,2,1
37042,2023,3,2
37042,2023,4,1
37042,2024,1,1
37042,2024,2,4
37042,2024,3,5
37042,2024,4,3
37042,2025,1,3
37042,2025,2,3
37043,2023,2,1
37043,2024,4,4
37043,2025,1,4
37058,2025,3,1
37058,2025,4,1
37062,2022,4,1
37062,2023,1,1
37062,2025,2,1
37062,2025,3,3
37063,2023,2,1
37064,2022,2,1
37064,2022,3,1
37064,2024,2,2
37064,2024,3,2
37067,2024,1,2
37067,2024,2,6
37069,2024,3,1
37069,2024,4,1
37075,2025,4,1
37076,2025,2,2
37086,2023,3,2
37090,2025,1,3
37127,2025,2,4
37127,2025,3,2
37128,2023,1,2
37128,2024,3,2
37129,2022,2,1
37129,2022,3,2
37130,2022,3,2
37135,2023,2,3
37138,2022,2,1
37138,2022,3,1
37138,2023,4,2
37138,2024,1,1
37146,2023,2,2
37174,2023,3,3
37174,2023,4,4
37174,2024,4,3
37174,2025,3,2
37203,2022,4,3
37203,2024,2,2
37203,2024,4,1
37203,2025,1,1
37205,2024,3,2
37205,2024,4,5
37205,2025,1,1
37205,2025,4,2
37206,2022,2,1
37206,2022,3,1
37206,2024,3,3
37207,2023,2,1
37207,2023,3,2
37207,2025,4,1
37208,2025,3,3
37209,2022,4,2
37209,2024,2,1
37209,2024,3,1
37209,2025,1,1
37209,2025,2,1
37210,2023,1,3
37211,2025,1,1
37212,2022,4,2
37212,2023,1,1
37212,2025,1,1
37212,2025,2,5
37212,2025,3,2
37212,2025,4,3
37214,2025,4,1
37215,2023,2,1
37215,2023,3,2
37215,2024,2,1
37216,2025,4,1
37217,2024,1,1
37217,2024,2,1
37220,2023,2,2
37221,2022,2,1
37221,2022,3,2
37311,2022,3,1
37311,2022,4,1
37311,2024,4,1
37312,2025,2,1
37312,2025,3,1
37312,2025,4,1
37343,2025,1,2
37343,2025,3,1
37343,2025,4,1
37347,2024,3,1
37347,2024,4,1
37355,2025,2,2
37363,2023,2,2
37363,2023,3,2
37363,2023,4,1
37377,2025,3,2
37379,2022,2,1
37379,2022,3,1
37405,2023,4,1
37411,2023,4,1
37411,2024,1,3
37412,2025,3,2
37604,2022,4,1
37604,2023,1,2
37617,2022,2,1
37664,2023,4,2
37664,2025,1,2
37686,2025,3,2
37687,2022,3,2
37692,2024,1,2
37705,2023,1,1
37725,2024,1,1
37725,2024,2,1
37742,2022,3,1
37742,2022,4,1
37743,2025,3,1
37743,2025,4,1
37752,2023,4,1
37760,2024,4,1
37760,2025,1,1
37777,2024,2,2
37801,2022,4,1
37801,2023,3,2
37803,2023,4,2
37803,2024,1,2
37804,2023,2,2
37804,2025,1,1
37804,2025,2,1
37830,2023,4,1
37830,2024,1,3
37830,2024,2,2
37830,2025,2,2
37830,2025,3,2
37830,2025,4,2
37841,2023,1,2
37841,2023,2,3
37865,2024,1,1
37865,2024,2,2
37865,2024,3,1
37876,2024,1,3
37876,2024,2,2
37876,2024,3,1
37876,2024,4,1
37902,2024,4,2
37914,2023,3,1
37920,2023,1,2
37920,2023,3,2
37920,2023,4,1
37921,2022,2,1
37921,2023,3,2
37921,2023,4,1
37922,2022,4,2
37922,2024,3,3
37922,2025,2,3
37923,2023,4,2
37934,2023,1,2
37934,2024,2,2
37934,2024,3,1
37934,2025,3,1
38002,2023,4,2
38002,2024,1,2
38004,2023,1,2
38004,2024,1,1
38016,2022,3,1
38016,2023,4,1
38016,2025,2,2
38017,2024,2,1
38017,2024,3,2
38017,2024,4,2
38018,2022,4,1
38018,2023,1,3
38018,2024,2,1
38023,2024,1,2
38024,2024,4,2
38028,2025,3,2
38060,2025,3,2
38103,2022,3,2
38103,2023,1,2
38103,2023,2,1
38103,2025,1,2
38103,2025,2,2
38103,2025,3,2
38106,2023,1,2
38109,2022,3,1
38111,2024,4,2
38112,2022,4,2
38112,2023,1,3
38114,2025,3,2
38116,2025,2,2
38119,2025,1,1
38120,2024,3,2
38125,2025,1,1
38125,2025,2,1
38127,2025,2,1
38133,2024,1,2
38133,2024,2,1
38135,2020,3,3
38135,2020,4,3
38135,2021,1,3
38135,2021,2,3
38135,2021,3,3
38135,2021,4,3
38135,2022,1,3
38135,2022,2,3
38135,2022,3,3
38135,2022,4,3
38135,2023,1,3
38135,2023,2,3
38135,2023,3,3
38135,2023,4,3
38135,2024,1,3
38135,2024,2,3
38135,2024,3,2
38138,2024,4,1
38141,2025,3,3
38221,2025,2,1
38221,2025,3,3
38221,2025,4,1
38261,2024,4,1
38310,2025,1,2
38310,2025,2,1
38340,2025,2,1
38343,2024,1,2
38401,2023,2,1
38401,2023,3,1
38461,2025,4,2
38501,2024,2,2
38544,2023,3,3
38556,2024,1,2
38558,2024,4,1
38558,2025,1,1
38572,2024,4,1
38572,2025,1,1
38614,2024,2,2
38654,2025,3,2
38655,2022,2,1
38655,2022,3,1
38655,2022,4,1
38672,2024,3,2
38773,2025,2,1
38801,2023,1,2
39042,2024,4,2
39110,2024,1,2
39110,2024,3,3
39180,2025,2,2
39204,2025,1,1
39212,2023,3,1
39212,2023,4,1
39301,2024,1,1
39482,2022,4,2
39503,2023,3,1
39503,2023,4,1
39532,2022,4,5
39532,2023,1,2
39532,2024,3,2
39540,2025,2,2
39560,2022,2,1
39562,2025,2,2
39564,2023,3,1
39564,2023,4,1
39564,2024,2,1
39564,2024,3,1
39573,2025,3,2
39601,2024,4,3
39701,2023,4,1
39823,2024,3,1
39840,2022,2,1
39840,2022,3,1
40003,2023,3,1
40004,2025,3,3
40014,2025,2,1
40014,2025,3,1
40026,2024,2,1
40031,2023,4,2
40031,2024,1,1
40047,2025,2,2
40059,2024,1,2
40059,2024,4,2
40059,2025,2,2
40059,2025,3,2
40065,2022,2,1
40065,2022,3,1
40065,2023,2,2
40121,2020,3,3
40121,2020,4,3
40121,2021,1,3
40121,2021,2,3
40121,2021,3,3
40121,2021,4,3
40121,2022,1,3
40121,2022,2,3
40121,2022,3,3
40121,2022,4,3
40121,2023,1,3
40121,2023,2,1
40205,2023,1,2
40207,2024,2,1
40207,2024,3,1
40207,2025,2,1
40207,2025,3,1
40207,2025,4,1
40213,2024,4,2
40219,2024,3,1
40219,2024,4,1
40220,2024,2,2
40220,2025,2,1
40220,2025,3,2
40222,2024,3,2
40222,2024,4,5
40222,2025,1,5
40222,2025,4,2
40245,2022,4,3
40245,2023,1,1
40299,2025,2,2
40299,2025,3,1
40324,2024,3,1
40324,2024,4,2
40353,2022,3,2
40383,2023,3,1
40383,2023,4,2
40383,2024,1,1
40390,2025,2,1
40391,2023,2,1
40391,2023,3,1
40403,2023,4,2
40403,2024,2,2
40475,2022,3,3
40475,2024,1,1
40475,2024,2,5
40475,2024,3,2
40475,2024,4,3
40475,2025,2,2
40484,2025,3,2
40484,2025,4,3
40502,2023,4,3
40508,2025,1,2
40509,2022,4,4
40509,2023,2,3
40509,2023,3,2
40509,2024,4,1
40509,2025,4,1
40514,2023,3,2
40515,2023,4,2
40515,2024,1,2
40515,2025,4,1
40516,2022,4,4
40601,2024,1,2
40741,2022,4,2
40741,2023,2,1
40741,2023,3,1
41001,2024,2,2
41017,2022,3,4
41017,2022,4,3
41017,2024,1,1
41048,2025,2,2
41091,2024,1,2
41501,2023,2,3
41514,2023,1,2
41514,2025,4,2
41858,2024,3,2
42036,2022,4,2
42103,2023,4,1
42103,2024,1,1
42122,2025,3,2
42223,2024,3,3
42303,2023,4,3
42303,2024,1,4
42501,2024,1,2
42567,2024,2,1
42633,2022,4,1
42701,2024,4,2
42701,2025,1,2
43004,2023,2,2
43006,2023,1,1
43006,2023,2,1
43009,2025,3,1
43009,2025,4,1
43015,2022,3,2
43015,2023,1,3
43015,2024,3,1
43015,2024,4,3
43015,2025,2,1
43015,2025,3,3
43015,2025,4,2
43016,2023,1,1
43016,2023,2,2
43016,2023,4,2
43016,2025,1,1
43016,2025,2,4
43017,2022,2,3
43017,2022,3,3
43017,2022,4,3
43017,2023,1,3
43017,2023,2,2
43017,2025,3,2
43026,2020,3,3
43026,2020,4,3
43026,2021,1,3
43026,2021,2,3
43026,2021,3,3
43026,2022,4,2
43026,2023,1,17
43026,2023,2,21
43026,2023,4,1
43026,2024,2,2
43026,2024,4,2
43026,2025,2,24
43026,2025,3,14
43026,2025,4,4
43031,2022,2,1
43035,2025,3,2
43035,2025,4,1
43040,2025,4,2
43050,2025,3,3
43054,2024,3,2
43054,2025,2,1
43054,2025,3,3
43055,2022,4,2
43055,2025,2,2
43056,2023,1,1
43062,2024,1,2
43062,2024,2,1
43062,2025,4,2
43064,2022,2,1
43064,2022,3,1
43065,2023,1,2
43065,2023,2,1
43065,2023,3,1
43065,2023,4,1
43065,2024,1,1
43065,2024,2,1
43065,2025,2,2
43068,2024,4,1
43068,2025,1,2
43068,2025,2,1
43068,2025,3,1
43074,2022,3,1
43074,2022,4,2
43078,2023,2,1
43078,2023,3,1
43081,2022,3,2
43081,2022,4,1
43081,2025,1,1
43081,2025,2,2
43081,2025,3,2
43085,2025,3,3
43103,2024,2,1
43103,2024,3,3
43110,2024,1,2
43116,2024,2,1
43116,2024,3,1
43125,2022,4,1
43125,2023,1,2
43130,2025,3,1
43130,2025,4,1
43140,2024,2,1
43140,2024,3,1
43140,2025,2,2
43140,2025,3,1
43147,2023,4,1
43147,2024,1,1
43147,2024,2,2
43147,2025,1,1
43147,2025,2,1
43147,2025,4,1
43201,2023,3,2
43201,2024,3,1
43201,2024,4,1
43201,2025,1,3
43201,2025,2,1
43203,2022,2,1
43203,2024,3,2
43203,2024,4,1
43204,2023,2,1
43204,2023,3,1
43205,2024,4,2
43206,2022,3,2
43206,2023,2,1
43206,2023,3,1
43206,2024,2,2
43206,2024,3,1
43206,2024,4,3
43206,2025,1,1
43206,2025,3,2
43209,2023,1,2
43209,2024,1,1
43209,2024,2,2
43209,2024,3,1
43209,2024,4,1
43209,2025,1,2
43213,2024,4,2
43214,2023,1,2
43214,2024,2,2
43214,2025,3,2
43214,2025,4,2
43215,2025,1,2
43220,2025,2,4
43221,2022,3,1
43221,2022,4,1
43221,2024,1,2
43224,2025,1,1
43224,2025,4,2
43227,2023,1,2
43228,2022,3,2
43229,2023,3,1
43229,2023,4,1
43229,2025,4,1
43232,2024,4,1
43232,2025,1,1
43235,2023,1,1
43235,2023,2,3
43310,2025,3,1
43310,2025,4,1
43338,2023,4,2
43338,2024,1,2
43338,2025,2,2
43338,2025,3,1
43420,2025,2,2
43440,2025,4,2
43525,2024,3,2
43525,2024,4,1
43551,2025,3,2
43551,2025,4,3
43560,2025,3,2
43560,2025,4,1
43566,2022,3,1
43566,2023,4,1
43566,2024,1,2
43571,2024,2,2
43612,2025,3,1
43612,2025,4,1
43613,2024,1,1
43613,2024,2,1
43623,2024,1,1
43623,2024,2,1
43713,2022,4,2
43713,2023,1,1
43920,2024,2,3
43920,2024,3,1
43953,2022,4,1
44010,2022,4,3
44011,2023,4,2
44011,2024,1,1
44011,2024,2,1
44012,2024,2,2
44012,2024,3,1
44017,2024,3,2
44022,2023,4,1
44022,2024,1,2
44024,2022,4,2
44024,2023,2,2
44035,2025,2,1
44035,2025,4,2
44039,2025,2,1
44054,2024,2,1
44054,2024,3,1
44057,2023,3,2
44057,2023,4,1
44057,2025,4,2
44060,2024,2,2
44060,2024,3,1
44060,2025,2,1
44070,2023,2,2
44070,2025,2,2
44087,2023,3,1
44087,2023,4,1
44094,2023,4,3
44094,2024,3,1
44094,2024,4,1
44095,2024,4,2
44102,2023,4,1
44102,2024,1,1
44102,2025,4,2
44105,2025,3,2
44105,2025,4,3
44106,2022,4,1
44106,2023,1,1
44106,2024,2,1
44106,2024,3,5
44106,2024,4,3
44106,2025,1,2
44107,2024,2,1
44107,2024,3,1
44108,2022,1,2
44108,2022,2,3
44108,2022,3,3
44108,2022,4,3
44111,2023,4,2
44113,2024,3,1
44113,2024,4,1
44115,2023,4,2
44116,2022,2,1
44116,2022,3,1
44116,2023,2,2
44116,2024,1,2
44116,2024,3,2
44116,2025,1,3
44116,2025,3,1
44116,2025,4,1
44118,2022,2,1
44118,2024,2,3
44118,2024,3,5
44118,2025,1,1
44118,2025,2,1
44118,2025,3,1
44118,2025,4,1
44119,2024,1,2
44120,2023,4,2
44120,2024,3,1
44120,2024,4,1
44120,2025,2,2
44121,2024,3,2
44122,2022,4,3
44122,2024,1,1
44122,2025,2,2
44123,2024,2,2
44124,2023,1,1
44124,2023,2,1
44124,2023,4,2
44124,2024,1,1
44124,2024,2,3
44125,2023,1,2
44128,2024,2,2
44130,2025,3,2
44131,2023,2,2
44133,2025,3,2
44134,2023,1,1
44136,2024,3,1
44136,2024,4,1
44136,2025,2,2
44136,2025,3,2
44138,2022,2,1
44138,2022,3,1
